gameid	time	roundNum	trialType	condition	nameClickedObj	targetStatusClickedObj	spLocsClickedObj	lisLocsClickedObj	basiclevelClickedObj	superdomainClickedObj	alt1Name	alt1TargetStatus	alt1SpLocs	alt1LisLocs	alt1Basiclevel	alt1superdomain	alt2Name	alt2TargetStatus	alt2SpLocs	alt2LisLocs	alt2Basiclevel	alt2superdomain	alt3Name	alt3TargetStatus	alt3SpLocs	alt3LisLocs	alt3Basiclevel	alt3superdomain	alt4Name	alt4TargetStatus	alt4SpLocs	alt4LisLocs	alt4Basiclevel	alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor	colors	sizes	types	oneMentioned	theMentioned
7734-1	1455303052677	3	colorSizeTrial	size32	big_white_phone	target	3	4	NA	NA	small_white_phone	distractor	2	3	NA	NA	small_white_phone	distractor	1	1	NA	NA	small_pink_phone	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	3	2	1	The one that appears closer to view___yes	the biggest phone?	1455303021355___1455303043264___1455303051426	The one that appears closer to view	False	False	False	phone	big	white	FALSE	FALSE	FALSE	TRUE	TRUE
7734-1	1455303084227	5	colorSizeTrial	size44	small_orange_cushion	target	3	5	NA	NA	big_orange_cushion	distractor	2	4	NA	NA	big_orange_cushion	distractor	1	3	NA	NA	big_orange_cushion	distractor	5	1	NA	NA	big_orange_cushion	distractor	4	2	NA	NA	1	1	0	the smaller object		1455303082577	the smaller object	False	False	False	cushion	small	orange	FALSE	TRUE	FALSE	TRUE	TRUE
7734-1	1455303135148	6	colorSizeTrial	color32	small_brown_turtle	target	2	1	NA	NA	small_black_turtle	distractor	1	4	NA	NA	small_black_turtle	distractor	4	2	NA	NA	big_black_turtle	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	3	2	1	the smallest___green	green or black?	1455303093840___1455303114920___1455303133670	the smallest	False	False	False	turtle	small	brown	FALSE	TRUE	FALSE	FALSE	TRUE
7734-1	1455303215649	10	colorSizeTrial	size43	small_green_framee	target	3	3	NA	NA	big_pink_framee	distractor	2	4	NA	NA	big_green_framee	distractor	1	1	NA	NA	big_green_framee	distractor	5	2	NA	NA	big_green_framee	distractor	4	5	NA	NA	1	1	0	the smaller one		1455303210741	the smaller one	False	False	False	framee	small	green	FALSE	TRUE	FALSE	TRUE	TRUE
7734-1	1455303243124	12	colorSizeTrial	color44	small_orange_cap	target	5	1	NA	NA	small_blue_cap	distractor	4	4	NA	NA	small_blue_cap	distractor	1	3	NA	NA	small_blue_cap	distractor	2	5	NA	NA	small_blue_cap	distractor	3	2	NA	NA	1	1	0	I'm different from the others		1455303242176	I'm different from the others	False	False	False	cap	small	orange	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303338251	15	colorSizeTrial	color21	small_blue_book	target	3	4	NA	NA	big_black_book	distractor	2	2	NA	NA	small_black_book	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	3	2	1	smallest one___I think its blue hard to tell	blue or black?	1455303308048___1455303320490___1455303334949	smallest one	False	False	False	book	small	blue	FALSE	TRUE	FALSE	TRUE	FALSE
7734-1	1455303361707	17	colorSizeTrial	size43	big_blue_guitar	target	2	4	NA	NA	small_green_guitar	distractor	4	1	NA	NA	small_blue_guitar	distractor	5	2	NA	NA	small_blue_guitar	distractor	3	5	NA	NA	small_blue_guitar	distractor	1	3	NA	NA	1	1	0	I'm bigger		1455303360878	I'm bigger	False	False	False	guitar	big	blue	FALSE	TRUE	FALSE	FALSE	FALSE
7734-1	1455303426941	21	colorSizeTrial	color22	small_purple_coathanger	target	3	3	NA	NA	small_orange_coathanger	distractor	2	2	NA	NA	small_orange_coathanger	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	I'm purplie		1455303421462	I'm purplie	False	False	False	coathanger	small	purple	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303467814	24	colorSizeTrial	size42	small_blue_candle	target	3	1	NA	NA	big_red_candle	distractor	5	4	NA	NA	big_red_candle	distractor	4	5	NA	NA	big_blue_candle	distractor	1	3	NA	NA	big_blue_candle	distractor	2	2	NA	NA	1	1	0	I'm smaller		1455303467119	I'm smaller	False	False	False	candle	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
7734-1	1455303482501	25	colorSizeTrial	color33	big_orange_napkin	target	4	3	NA	NA	big_yellow_napkin	distractor	1	1	NA	NA	big_yellow_napkin	distractor	3	4	NA	NA	big_yellow_napkin	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	just off a shade		1455303480969	just off a shade	False	False	False	napkin	big	orange	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455303520492	28	colorSizeTrial	color33	big_blue_ornament	target	3	1	NA	NA	big_purple_ornament	distractor	1	3	NA	NA	big_purple_ornament	distractor	2	2	NA	NA	big_purple_ornament	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	Blue		1455303519789	Blue	False	True	False	ornament	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303531030	29	colorSizeTrial	color22	big_pink_weddingcake	target	3	4	NA	NA	big_white_weddingcake	distractor	2	3	NA	NA	big_white_weddingcake	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	very girly		1455303530478	very girly	False	False	False	weddingcake	big	pink	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303543531	30	colorSizeTrial	size33	big_red_bucket	target	3	2	NA	NA	small_red_bucket	distractor	4	1	NA	NA	small_red_bucket	distractor	1	3	NA	NA	small_red_bucket	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	I'm bigger		1455303542528	I'm bigger	False	False	False	bucket	big	red	FALSE	TRUE	FALSE	FALSE	FALSE
7734-1	1455303585751	31	colorSizeTrial	color43	small_red_yarn	target	1	4	NA	NA	small_purple_yarn	distractor	5	2	NA	NA	small_purple_yarn	distractor	3	5	NA	NA	big_purple_yarn	distractor	2	1	NA	NA	small_purple_yarn	distractor	4	3	NA	NA	3	2	1	I'm different___color	size or color?	1455303563653___1455303574405___1455303584210	I'm different	False	False	False	yarn	small	red	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303649794	32	colorSizeTrial	size31	big_white_teacup	target	2	4	NA	NA	small_white_teacup	distractor	1	3	NA	NA	small_pink_teacup	distractor	3	2	NA	NA	small_pink_teacup	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	5	4	1	very plain___but different___white___big	big or small?	1455303605249___1455303619867___1455303623682___1455303633702___1455303649894	very plain	False	False	False	teacup	big	white	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303707039	35	colorSizeTrial	color44	small_blue_golfball	target	2	4	NA	NA	small_pink_golfball	distractor	3	2	NA	NA	small_pink_golfball	distractor	5	1	NA	NA	small_pink_golfball	distractor	4	3	NA	NA	small_pink_golfball	distractor	1	5	NA	NA	1	1	0	1 out of 5		1455303703749	1 out of 5	False	False	False	golfball	small	blue	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303803060	38	colorSizeTrial	color41	small_brown_jacket	target	2	4	NA	NA	small_green_jacket	distractor	3	2	NA	NA	big_green_jacket	distractor	5	1	NA	NA	big_green_jacket	distractor	4	5	NA	NA	big_green_jacket	distractor	1	3	NA	NA	3	2	1	darker small one I think___yup thats the one	only one of its color?	1455303750487___1455303782014___1455303801438	darker small one I think	True	False	False	jacket	small	brown	FALSE	TRUE	FALSE	TRUE	FALSE
7734-1	1455303813886	39	colorSizeTrial	size21	small_blue_rug	target	2	3	NA	NA	big_blue_rug	distractor	3	4	NA	NA	big_purple_rug	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small one		1455303812528	small one	True	False	False	rug	small	blue	FALSE	TRUE	FALSE	TRUE	FALSE
7734-1	1455303836453	41	colorSizeTrial	size31	small_brown_belt	target	1	2	NA	NA	big_brown_belt	distractor	4	1	NA	NA	big_black_belt	distractor	2	4	NA	NA	big_black_belt	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small one		1455303835513	small one	True	False	False	belt	small	brown	FALSE	TRUE	FALSE	TRUE	FALSE
7734-1	1455303861197	43	colorSizeTrial	size21	big_black_avocado	target	3	3	NA	NA	small_green_avocado	distractor	2	2	NA	NA	small_black_avocado	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	the bigger one		1455303859622	the bigger one	False	False	False	avocado	big	black	FALSE	TRUE	FALSE	TRUE	TRUE
7734-1	1455303904581	46	colorSizeTrial	size22	small_blue_toothbrush	target	2	3	NA	NA	big_blue_toothbrush	distractor	3	2	NA	NA	big_blue_toothbrush	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	kid sized brush		1455303903037	kid sized brush	False	False	False	toothbrush	small	blue	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455303919416	47	colorSizeTrial	size44	big_yellow_balloon	target	1	4	NA	NA	small_yellow_balloon	distractor	3	1	NA	NA	small_yellow_balloon	distractor	4	2	NA	NA	small_yellow_balloon	distractor	5	3	NA	NA	small_yellow_balloon	distractor	2	5	NA	NA	1	1	0	bigger one		1455303918471	bigger one	False	False	False	balloon	big	yellow	FALSE	TRUE	FALSE	TRUE	FALSE
7734-1	1455303965698	50	colorSizeTrial	size42	small_yellow_shoe	target	5	5	NA	NA	big_white_shoe	distractor	4	2	NA	NA	big_yellow_shoe	distractor	2	1	NA	NA	big_yellow_shoe	distractor	1	3	NA	NA	big_white_shoe	distractor	3	4	NA	NA	1	1	0	kid sized shoe		1455303964624	kid sized shoe	False	False	True	shoe	small	yellow	FALSE	FALSE	TRUE	FALSE	FALSE
7734-1	1455303982663	51	colorSizeTrial	color43	small_purple_hairdryer	target	5	1	NA	NA	big_pink_hairdryer	distractor	4	4	NA	NA	small_pink_hairdryer	distractor	2	2	NA	NA	small_pink_hairdryer	distractor	1	5	NA	NA	small_pink_hairdryer	distractor	3	3	NA	NA	1	1	0	I'm a bit off shade today		1455303980006	I'm a bit off shade today	False	False	False	hairdryer	small	purple	FALSE	FALSE	FALSE	FALSE	TRUE
7734-1	1455304098083	56	colorSizeTrial	color31	big_purple_bracelet	target	4	2	NA	NA	small_green_bracelet	distractor	1	4	NA	NA	big_green_bracelet	distractor	2	1	NA	NA	small_green_bracelet	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455304097023	purple	False	True	False	bracelet	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
7734-1	1455304129903	57	colorSizeTrial	color42	big_green_rock	target	2	2	NA	NA	small_purple_rock	distractor	4	5	NA	NA	big_purple_rock	distractor	5	1	NA	NA	big_purple_rock	distractor	1	4	NA	NA	small_purple_rock	distractor	3	3	NA	NA	1	1	0	lucky?		1455304117358	lucky?	False	False	False	rock	big	green	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455304150921	58	colorSizeTrial	size33	small_red_pepper	target	4	3	NA	NA	big_red_pepper	distractor	2	2	NA	NA	big_red_pepper	distractor	3	4	NA	NA	big_red_pepper	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smaller sized pepper means spicier		1455304149055	smaller sized pepper means spicier	False	False	True	pepper	small	red	FALSE	TRUE	TRUE	FALSE	FALSE
7734-1	1455304202832	61	colorSizeTrial	size32	big_purple_billiardball	target	4	3	NA	NA	small_purple_billiardball	distractor	1	2	NA	NA	small_orange_billiardball	distractor	2	1	NA	NA	small_purple_billiardball	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	definately bigger		1455304201198	definately bigger	False	False	False	billiardball	big	purple	FALSE	TRUE	FALSE	FALSE	FALSE
7734-1	1455304214193	62	colorSizeTrial	color41	big_purple_flower	target	4	4	NA	NA	big_red_flower	distractor	5	1	NA	NA	small_red_flower	distractor	3	3	NA	NA	small_red_flower	distractor	2	2	NA	NA	small_red_flower	distractor	1	5	NA	NA	1	1	0	purple		1455304212640	purple	False	True	False	flower	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
7734-1	1455304225018	63	colorSizeTrial	color42	big_red_chair	target	5	5	NA	NA	small_green_chair	distractor	2	1	NA	NA	big_green_chair	distractor	3	3	NA	NA	big_green_chair	distractor	4	2	NA	NA	small_green_chair	distractor	1	4	NA	NA	1	1	0	red		1455304223738	red	False	True	False	chair	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
7734-1	1455304280409	66	colorSizeTrial	size41	big_purple_stapler	target	2	1	NA	NA	small_purple_stapler	distractor	5	2	NA	NA	small_red_stapler	distractor	4	5	NA	NA	small_red_stapler	distractor	1	4	NA	NA	small_red_stapler	distractor	3	3	NA	NA	1	1	0	bigger purple		1455304279415	bigger purple	False	True	False	stapler	big	purple	TRUE	TRUE	FALSE	FALSE	FALSE
7734-1	1455304303010	68	colorSizeTrial	color31	big_blue_tack	target	2	4	NA	NA	big_red_tack	distractor	4	3	NA	NA	small_red_tack	distractor	1	1	NA	NA	small_red_tack	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blew		1455304300877	blew	False	False	False	tack	big	blue	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455304319270	69	colorSizeTrial	color32	big_blue_binder	target	4	4	NA	NA	big_green_binder	distractor	2	2	NA	NA	big_green_binder	distractor	3	1	NA	NA	small_green_binder	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	lighter		1455304312131	lighter	False	False	False	binder	big	blue	FALSE	FALSE	FALSE	FALSE	FALSE
7734-1	1455304355460	71	colorSizeTrial	color21	big_blue_comb	target	3	3	NA	NA	big_black_comb	distractor	2	4	NA	NA	small_black_comb	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bigger off a shade		1455304350942	bigger off a shade	False	False	False	comb	big	blue	FALSE	TRUE	FALSE	FALSE	TRUE
7734-1	1455304389011	72	colorSizeTrial	size22	small_blue_butterfly	target	3	2	NA	NA	big_blue_butterfly	distractor	2	4	NA	NA	big_blue_butterfly	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	3	2	1	smaller___you too	thx have a good one	1455304360848___1455304377140___1455304386445	smaller	False	False	False	butterfly	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301040152	1	colorSizeTrial	color43	small_blue_binder	target	2	5	NA	NA	small_green_binder	distractor	4	4	NA	NA	small_green_binder	distractor	1	1	NA	NA	big_green_binder	distractor	5	2	NA	NA	small_green_binder	distractor	3	3	NA	NA	1	1	0	blue		1455301038368	blue	False	True	False	binder	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301048800	2	colorSizeTrial	size41	small_blue_comb	target	4	3	NA	NA	big_black_comb	distractor	3	1	NA	NA	big_black_comb	distractor	2	4	NA	NA	big_blue_comb	distractor	1	2	NA	NA	big_black_comb	distractor	5	5	NA	NA	1	1	0	small and blue		1455301046134	small and blue	True	True	False	comb	small	blue	TRUE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301070165	5	colorSizeTrial	size43	big_pink_balloon	target	3	2	NA	NA	small_pink_balloon	distractor	4	5	NA	NA	small_pink_balloon	distractor	1	4	NA	NA	small_yellow_balloon	distractor	5	3	NA	NA	small_pink_balloon	distractor	2	1	NA	NA	1	1	0	largest		1455301068088	largest	False	False	False	balloon	big	pink	FALSE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301082429	7	colorSizeTrial	color22	big_purple_stapler	target	3	3	NA	NA	big_red_stapler	distractor	4	2	NA	NA	big_red_stapler	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	purple		1455301081549	purple	False	True	False	stapler	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301088894	8	colorSizeTrial	color42	small_black_avocado	target	3	1	NA	NA	big_green_avocado	distractor	1	5	NA	NA	small_green_avocado	distractor	4	4	NA	NA	big_green_avocado	distractor	2	3	NA	NA	small_green_avocado	distractor	5	2	NA	NA	1	1	0	black		1455301087853	black	False	True	False	avocado	small	black	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301095872	9	colorSizeTrial	color43	big_purple_butterfly	target	5	5	NA	NA	big_blue_butterfly	distractor	2	2	NA	NA	big_blue_butterfly	distractor	4	3	NA	NA	big_blue_butterfly	distractor	3	1	NA	NA	small_blue_butterfly	distractor	1	4	NA	NA	1	1	0	redish		1455301094650	redish	False	False	False	butterfly	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301101598	10	colorSizeTrial	size33	big_white_shoe	target	3	1	NA	NA	small_white_shoe	distractor	1	4	NA	NA	small_white_shoe	distractor	2	3	NA	NA	small_white_shoe	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	largest		1455301100555	largest	False	False	False	shoe	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301106220	11	colorSizeTrial	color33	small_brown_belt	target	1	1	NA	NA	small_black_belt	distractor	3	2	NA	NA	small_black_belt	distractor	2	4	NA	NA	small_black_belt	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455301105446	brown	False	True	False	belt	small	brown	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301115095	13	colorSizeTrial	color31	small_green_framee	target	4	1	NA	NA	small_pink_framee	distractor	1	2	NA	NA	big_pink_framee	distractor	3	4	NA	NA	big_pink_framee	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455301114151	green	False	True	False	framee	small	green	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301133137	16	colorSizeTrial	color41	big_purple_rug	target	5	3	NA	NA	small_blue_rug	distractor	1	5	NA	NA	small_blue_rug	distractor	3	2	NA	NA	small_blue_rug	distractor	2	1	NA	NA	big_blue_rug	distractor	4	4	NA	NA	1	1	0	purple		1455301132074	purple	False	True	False	rug	big	purple	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301137126	17	colorSizeTrial	color42	big_red_chair	target	3	4	NA	NA	big_green_chair	distractor	1	3	NA	NA	small_green_chair	distractor	4	5	NA	NA	big_green_chair	distractor	2	1	NA	NA	small_green_chair	distractor	5	2	NA	NA	1	1	0	red		1455301136110	red	False	True	False	chair	big	red	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301141310	18	colorSizeTrial	color32	big_blue_golfball	target	3	2	NA	NA	small_pink_golfball	distractor	1	4	NA	NA	big_pink_golfball	distractor	2	3	NA	NA	big_pink_golfball	distractor	4	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301140191	blue	False	True	False	golfball	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301151692	20	colorSizeTrial	size44	small_orange_napkin	target	2	3	NA	NA	big_orange_napkin	distractor	1	2	NA	NA	big_orange_napkin	distractor	4	1	NA	NA	big_orange_napkin	distractor	3	5	NA	NA	big_orange_napkin	distractor	5	4	NA	NA	1	1	0	smallest		1455301150409	smallest	False	False	False	napkin	small	orange	FALSE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301161625	22	colorSizeTrial	color44	big_orange_coathanger	target	3	5	NA	NA	big_purple_coathanger	distractor	5	4	NA	NA	big_purple_coathanger	distractor	1	1	NA	NA	big_purple_coathanger	distractor	4	3	NA	NA	big_purple_coathanger	distractor	2	2	NA	NA	1	1	0	orange		1455301160954	orange	False	True	False	coathanger	big	orange	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301165723	23	colorSizeTrial	color33	big_green_rock	target	2	1	NA	NA	big_purple_rock	distractor	1	2	NA	NA	big_purple_rock	distractor	4	3	NA	NA	big_purple_rock	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455301164802	green	False	True	False	rock	big	green	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301184351	26	colorSizeTrial	color44	big_blue_toothbrush	target	1	5	NA	NA	big_red_toothbrush	distractor	5	2	NA	NA	big_red_toothbrush	distractor	3	4	NA	NA	big_red_toothbrush	distractor	2	1	NA	NA	big_red_toothbrush	distractor	4	3	NA	NA	1	1	0	blue		1455301183321	blue	False	True	False	toothbrush	big	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301202408	29	colorSizeTrial	color31	small_red_candle	target	3	2	NA	NA	big_blue_candle	distractor	1	1	NA	NA	small_blue_candle	distractor	2	3	NA	NA	big_blue_candle	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	red		1455301201395	red	False	True	False	candle	small	red	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301213711	31	colorSizeTrial	size44	small_green_bracelet	target	2	1	NA	NA	big_green_bracelet	distractor	1	2	NA	NA	big_green_bracelet	distractor	3	3	NA	NA	big_green_bracelet	distractor	5	5	NA	NA	big_green_bracelet	distractor	4	4	NA	NA	1	1	0	smallest		1455301212430	smallest	False	False	False	bracelet	small	green	FALSE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301219724	32	colorSizeTrial	color41	small_blue_guitar	target	4	5	NA	NA	big_green_guitar	distractor	5	4	NA	NA	small_green_guitar	distractor	2	2	NA	NA	big_green_guitar	distractor	3	1	NA	NA	big_green_guitar	distractor	1	3	NA	NA	1	1	0	blue		1455301216869	blue	False	True	False	guitar	small	blue	TRUE	FALSE	FALSE	FALSE	FALSE
9973-0	1455301225065	33	colorSizeTrial	size42	big_white_weddingcake	target	1	3	NA	NA	small_white_weddingcake	distractor	5	1	NA	NA	small_white_weddingcake	distractor	2	2	NA	NA	small_pink_weddingcake	distractor	3	5	NA	NA	small_pink_weddingcake	distractor	4	4	NA	NA	1	1	0	largest		1455301223738	largest	False	False	False	weddingcake	big	white	FALSE	TRUE	FALSE	FALSE	FALSE
9973-0	1455301229643	34	colorSizeTrial	size33	small_blue_ornament	target	4	2	NA	NA	big_blue_ornament	distractor	2	4	NA	NA	big_blue_ornament	distractor	3	3	NA	NA	big_blue_ornament	distractor	1	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest		1455301228559	smallest	False	False	False	ornament	small	blue	FALSE	TRUE	FALSE	FALSE	FALSE
